short_day,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,month
2017-04-03 00:00:00,29.729615384615382,18.615384615384617,35.07692307692308,55.23076923076923,05
2017-04-04 00:00:00,29.40666666666667,19.041666666666668,41.333333333333336,41.25,05
2017-04-05 00:00:00,29.18916666666667,21.208333333333332,37.916666666666664,51.583333333333336,05
2017-04-06 00:00:00,29.451818181818172,24.545454545454547,30.606060606060606,79.06060606060606,05
2017-04-07 00:00:00,29.537636363636345,19.618181818181817,26.509090909090908,76.94545454545455,05
2017-04-08 00:00:00,29.518387096774187,10.548387096774194,21.967741935483872,62.03225806451613,05
2017-04-09 00:00:00,29.70958333333333,11.5,26.5,55.416666666666664,05
2017-04-10 00:00:00,29.933333333333337,17.0,32.416666666666664,56.541666666666664,05
2017-04-11 00:00:00,30.31541666666666,18.375,35.875,52.208333333333336,05
2017-04-12 00:00:00,30.387083333333326,18.833333333333332,36.166666666666664,54.416666666666664,05
2017-04-13 00:00:00,30.189166666666676,16.916666666666668,41.583333333333336,37.666666666666664,05
2017-04-14 00:00:00,30.02791666666667,17.625,39.25,43.541666666666664,05
2017-04-15 00:00:00,30.059166666666666,16.875,30.833333333333332,57.5,05
2017-04-16 00:00:00,30.142916666666668,12.083333333333334,32.208333333333336,44.166666666666664,05
2017-04-17 00:00:00,30.192083333333333,6.375,30.5,36.458333333333336,05
2017-04-18 00:00:00,30.004166666666666,8.125,31.208333333333332,40.0,05
2017-04-19 00:00:00,30.034166666666675,8.041666666666666,33.125,34.958333333333336,05
2017-04-20 00:00:00,30.195000000000004,8.916666666666666,34.166666666666664,35.708333333333336,05
2017-04-21 00:00:00,30.252916666666682,12.541666666666666,36.458333333333336,40.166666666666664,05
2017-04-22 00:00:00,29.997500000000002,17.083333333333332,39.25,44.833333333333336,05
2017-04-23 00:00:00,29.680000000000003,19.541666666666668,40.291666666666664,47.0,05
2017-04-24 00:00:00,29.5525,22.416666666666668,41.625,48.833333333333336,05
2017-04-25 00:00:00,29.519583333333316,21.625,39.75,49.125,05
2017-04-26 00:00:00,29.563750000000002,21.5,36.625,55.666666666666664,05
2017-04-27 00:00:00,29.755,18.958333333333332,34.208333333333336,54.5,05
2017-04-28 00:00:00,29.94333333333334,23.958333333333332,39.708333333333336,56.541666666666664,05
2017-04-29 00:00:00,29.904347826086944,28.869565217391305,43.34782608695652,60.04347826086956,05
2017-04-30 00:00:00,29.702916666666656,28.958333333333332,44.708333333333336,57.916666666666664,05
2017-05-01 00:00:00,29.67791666666666,25.875,46.583333333333336,48.541666666666664,05
2017-05-02 00:00:00,29.580416666666675,23.083333333333332,48.416666666666664,40.958333333333336,05
2017-05-03 00:00:00,29.382173913043477,32.04347826086956,48.82608695652174,54.52173913043478,05
2017-05-04 00:00:00,29.702499999999997,35.666666666666664,46.333333333333336,70.0,05
2017-05-05 00:00:00,29.837391304347822,33.52173913043478,47.78260869565217,61.56521739130435,05
2017-05-06 00:00:00,29.67625000000001,25.291666666666668,51.958333333333336,40.916666666666664,05
2017-05-07 00:00:00,29.555217391304343,22.304347826086957,53.08695652173913,35.56521739130435,05
2017-05-08 00:00:00,29.72708333333333,33.791666666666664,55.0,46.083333333333336,05
2017-05-09 00:00:00,29.91916666666666,39.583333333333336,50.666666666666664,67.83333333333333,05
2017-05-10 00:00:00,30.11916666666666,28.708333333333332,50.458333333333336,51.875,05
2017-05-11 00:00:00,30.052500000000013,30.125,50.333333333333336,51.75,05
2017-05-12 00:00:00,29.8304,37.24,52.84,59.12,05
2017-05-13 00:00:00,29.650833333333324,38.833333333333336,51.916666666666664,63.5,05
2017-05-14 00:00:00,29.65466666666666,38.1,50.63333333333333,64.5,05
2017-05-15 00:00:00,29.692173913043476,34.56521739130435,55.73913043478261,50.52173913043478,05
2017-05-16 00:00:00,29.654166666666672,33.041666666666664,59.375,41.875,05
2017-05-17 00:00:00,29.654166666666665,29.083333333333332,58.708333333333336,37.958333333333336,05
2017-05-18 00:00:00,29.76625,31.208333333333332,54.875,43.541666666666664,05
2017-05-19 00:00:00,29.793333333333333,35.916666666666664,49.083333333333336,63.541666666666664,05
2017-05-20 00:00:00,29.782307692307704,32.46153846153846,48.88461538461539,60.19230769230769,05
2017-05-21 00:00:00,29.547916666666655,36.375,51.708333333333336,61.25,05
2017-05-22 00:00:00,29.59564102564102,46.30769230769231,49.794871794871796,88.8974358974359,05
2017-05-23 00:00:00,29.878749999999986,36.083333333333336,50.666666666666664,59.541666666666664,05
2017-05-24 00:00:00,29.726451612903222,35.0,51.29032258064516,59.645161290322584,05
2017-05-25 00:00:00,29.852142857142862,32.82142857142857,44.357142857142854,66.0,05
2017-05-26 00:00:00,29.988620689655175,28.413793103448278,44.62068965517241,59.827586206896555,05
2017-05-27 00:00:00,30.005,24.75,48.583333333333336,44.208333333333336,05
2017-05-28 00:00:00,29.85583333333334,30.416666666666668,53.333333333333336,44.958333333333336,05
2017-05-29 00:00:00,29.75125,36.416666666666664,53.5,53.458333333333336,05
2017-05-30 00:00:00,29.90115384615384,37.57692307692308,49.42307692307692,66.5,05
2017-05-31 00:00:00,29.834615384615386,31.576923076923077,55.53846153846154,47.46153846153846,05
2017-06-01 00:00:00,29.655652173913044,32.21739130434783,58.21739130434783,44.78260869565217,05
2017-06-02 00:00:00,29.630869565217395,33.0,62.21739130434783,37.56521739130435,05
2017-06-03 00:00:00,29.65583333333333,38.125,60.166666666666664,48.5,05
2017-06-04 00:00:00,29.68083333333333,41.083333333333336,61.333333333333336,53.166666666666664,05
2017-06-05 00:00:00,29.690416666666668,45.625,62.083333333333336,58.375,05
2017-06-06 00:00:00,29.742916666666677,42.208333333333336,63.875,51.333333333333336,05
2017-06-07 00:00:00,29.69833333333332,41.708333333333336,68.04166666666667,39.208333333333336,05
2017-06-08 00:00:00,29.617916666666673,47.125,70.91666666666667,44.375,05
2017-06-09 00:00:00,29.570416666666663,51.541666666666664,71.25,53.0,05
2017-06-10 00:00:00,29.60458333333335,47.875,63.0,60.125,05
2017-06-11 00:00:00,29.67175000000002,51.5,53.025,94.95,05
2017-06-12 00:00:00,29.748571428571424,50.166666666666664,52.88095238095238,91.19047619047619,05
2017-06-13 00:00:00,29.862424242424247,36.45454545454545,52.06060606060606,62.696969696969695,05
2017-06-14 00:00:00,29.756086956521727,30.91304347826087,57.04347826086956,43.56521739130435,05
2017-06-15 00:00:00,29.541250000000005,36.291666666666664,60.166666666666664,47.875,05
2017-06-16 00:00:00,29.501666666666665,44.875,58.958333333333336,60.625,05
2017-06-17 00:00:00,29.785000000000004,50.214285714285715,56.035714285714285,81.89285714285714,05
2017-06-18 00:00:00,29.911600000000007,47.32,58.84,69.48,05
2017-06-19 00:00:00,29.723636363636366,48.303030303030305,55.45454545454545,80.36363636363636,05
2017-06-20 00:00:00,29.756666666666664,50.791666666666664,61.166666666666664,71.375,05
2017-06-21 00:00:00,30.09916666666666,45.208333333333336,64.625,53.583333333333336,05
2017-06-22 00:00:00,30.194999999999997,46.916666666666664,67.33333333333333,52.041666666666664,05
2017-06-23 00:00:00,30.179166666666664,51.5,63.875,65.45833333333333,05
2017-06-24 00:00:00,30.089583333333334,47.208333333333336,63.25,60.375,05
2017-06-25 00:00:00,29.914583333333336,47.375,61.666666666666664,62.166666666666664,05
2017-06-26 00:00:00,29.729166666666668,46.666666666666664,65.625,54.625,05
2017-06-27 00:00:00,29.74916666666668,43.625,65.45833333333333,46.416666666666664,05
2017-06-28 00:00:00,29.813333333333322,42.458333333333336,66.33333333333333,43.625,05
2017-06-29 00:00:00,29.768333333333345,47.291666666666664,67.41666666666667,51.5,05
2017-06-30 00:00:00,29.737916666666678,51.458333333333336,62.625,68.58333333333333,05
2017-07-01 00:00:00,29.673478260869565,50.391304347826086,64.1304347826087,64.95652173913044,05
2017-07-02 00:00:00,29.687857142857148,57.142857142857146,61.42857142857143,86.42857142857143,05
2017-07-03 00:00:00,29.81692307692307,59.11538461538461,63.26923076923077,87.57692307692308,05
2017-07-04 00:00:00,29.994999999999994,56.458333333333336,66.375,72.875,05
2017-07-05 00:00:00,30.039583333333336,54.375,69.5,62.5,05
2017-07-06 00:00:00,29.95521739130435,57.04347826086956,71.82608695652173,62.78260869565217,05
2017-07-07 00:00:00,29.97214285714286,58.5,67.96428571428571,74.28571428571429,05
